user_tna,response,business_area_id,question_id,user_id,weightage,doc_id
YEmSBx2bBnehEa9qe2S1,3,DVhvy8x4RkF1e33R0LCW,QQH5FkLtpbjJslSVcyc5,ZmaM58fwdceFEtaBrRIqd3xvgWf2,5,FEV6kIZDiKPuCa62c0sJ
9QGk2zdiPYhoTSELBWTQ,2,5XJc8NmM7JP4byHGNGQ9,nFKvVpJ146i5R955I9Gw,W8kHAYChrHenfADfh4PzC3Z22v83,5,FFsfUjfAkkNMIzbXKQuS
r045EQDtfhCrD41eZqVe,5,fgT0OfrgvOqwyNV5U9O4,48wAtJwfiWEMawV5FguX,Eo1L2swIsxQA5Bz3eJQ8TcOvIvZ2,5,FFzQbCT1hyOEKZQ4byjt
rxfjFMYQmZpi4ph5zolS,4,fgT0OfrgvOqwyNV5U9O4,KLc0XXMqJtGuOlW6zNA3,AnqLRONEWehBvtpdhKwWejKfCP43,5,FGO4EsfX8hu87M3MQrnS
9QGk2zdiPYhoTSELBWTQ,4,5XJc8NmM7JP4byHGNGQ9,RKvhCAmzgXxAeQ1G5MdY,W8kHAYChrHenfADfh4PzC3Z22v83,5,FGb1EGdod2NBZAsYQrp4
FX3Ep3rCOG0PZw4zGtXg,5,5XJc8NmM7JP4byHGNGQ9,ix0Z4AienURQUgKY1gdZ,Jfcaz13S2pNiR7XFtd7KB0W7miv1,5,FPBeCLGyPitxLfMJhcKW
9QGk2zdiPYhoTSELBWTQ,5,5XJc8NmM7JP4byHGNGQ9,0qqs3JOxIiR0iZrIv9qK,W8kHAYChrHenfADfh4PzC3Z22v83,5,FUWPIiYrTfKhP4ze3HN6
tdFNakoRWKzvSFsXz0XC,4,fgT0OfrgvOqwyNV5U9O4,ap96cgzTSBGFpOkVRkwR,W7QJ4HWLyhffbdw3juKGKdYRhcD3,5,FWLMuuJhaXypq4mmkhbt
YJpgQS73O8t7eQzTtRGT,2,DVhvy8x4RkF1e33R0LCW,blydgefvAwfR23jlFXN0,ytiJ8UFoVLT6SqWyltSMQL1cTVE3,5,FZPs5OAFsYJVymSqUBJN
SUmtDSKdSTIQjwh9hvGG,5,5XJc8NmM7JP4byHGNGQ9,RKvhCAmzgXxAeQ1G5MdY,GwDmDVX06ddXBgnnqFioMJizRTG3,5,FapXXvcb8FFBUZaMZq3t
m3fzd7GpEKqiv1mBn6LS,4,DVhvy8x4RkF1e33R0LCW,O6iVQdsly9Yl8wejL0Vx,NiLuzpp3tyOSBKmESh2IbX5IBbO2,5,Fci200234CLuSaznqTB0
L300tX62aTEqjOVuR6C3,4,5XJc8NmM7JP4byHGNGQ9,FC12z9Qpvu6s7KO5fCSz,19fvDTRL5DdAAGHUsLZrlQTFYSf1,5,Fejy4jW2FkEBKcFc7aJY
9NijZqZOOom8yZR2ab5H,5,DVhvy8x4RkF1e33R0LCW,JGIDuyQVIU3BKIoKqaFb,pmnVqGMVZjfvYqMbx9CmqZxpUlv1,5,FfKjHfy02zXn9FUmJFYs
lmRWeoLlB93TA5ejSooX,3,DVhvy8x4RkF1e33R0LCW,A8Nk642hffXYOKUifpMm,ArHpFoyv7ZPAU5E1tFiczSzDm8I2,5,Fg23FIVWhGEnuP2xq2PA
RUfMXrOC6ZHxDAn93QOc,2,5XJc8NmM7JP4byHGNGQ9,BxHSuB2c3ZbxttqYLJHm,9RK03EilZxYBrJO8ydI3OPoIO1p1,5,Fg72Ko9UrU87hR1oBrMu
zDw90nxsHwgsTMQCXpEn,4,5XJc8NmM7JP4byHGNGQ9,6901T0SL23FxB8ybMLrQ,yG4zHnlJaxeJznv3sH55MCx84mH3,5,FjQ7pXXNdxJSI0k7TM0E
O2hkHgibXRTnCFQXX6uU,5,fgT0OfrgvOqwyNV5U9O4,NvNgPBNSiyRnVYq8hQK5,eFlHh9WGs6aEDa3cQfKlyvoaYZq1,5,Fkuj8AX5JKytouTpN3Hi
JtcxDLFHdRsOFy9wd31E,3,DVhvy8x4RkF1e33R0LCW,Q1yPH0O5OyLuI2jYZs1p,IFDm54DyLvVZ0WZSjt0zTxH47bo1,5,FlV1iudqV8jkzlcLnNO8
Csr4BRi6WSe7IIyXIMiq,4,DVhvy8x4RkF1e33R0LCW,JGM2XHNQFAW2rR0asDyu,kkvgyPxwh3YNcI2EoJTpSV1LdYg1,5,FowPadRVXLOgZDM1pg66
UVHc70M0SJrWg1ZPCj7Y,3,DVhvy8x4RkF1e33R0LCW,yZUG9e2OWrSjWWKcXi8C,pAyHzNDqMlThVfsZRP1yZFefzpt2,5,FqJCG1QGxoDcngSXBxI3
GrlzHnmDQKrHVksGzaL7,4,fgT0OfrgvOqwyNV5U9O4,gdkaueFXQLw8TTFVA4nM,S0QaAK5g5CZMxax3jgdCcBbCZSk1,5,FuC3eTvIrUWWBb8QAWDS
tPAVzcw1R2jSSUhh1UJN,2,5XJc8NmM7JP4byHGNGQ9,ix0Z4AienURQUgKY1gdZ,CJOaMQXpnnSAV7b8veWcm0UN2Sh1,5,FuMcce8tQR2vFxNPgPnG
Rp1OnzKSd4tNmUMfgOPj,2,5XJc8NmM7JP4byHGNGQ9,lJy5tO7Bf1IjploRwmhV,olY9c6XWEMUXp2rFeIoYxzF6I6h2,5,FyzqnqzzFh4JTaCETndt
7EFUIRUfUMAZjqS2m01m,1,fgT0OfrgvOqwyNV5U9O4,pxFSBrtM7QGMuzzgIKwK,77sRBrDboIY4oHrsKXI8GufGweh1,5,Fz7Mgm6URXvQSgixNjVK
CxlsKTZS5yxP7nJB4eyL,5,fgT0OfrgvOqwyNV5U9O4,vnJqXK8oxNcAnWDl8fQq,SjmKqpZEPLXjpUD0NebF8sTbhNT2,5,G1i0MVu8Qq8HoyldTsa2
rj2sdY2VyWEugWRaikhU,3,DVhvy8x4RkF1e33R0LCW,JBqTeERbg8fDvybhrq13,zTAZngLt0tRqvccCRsju6VSVvBI3,5,G2nESZiWOZxBf5T9MjvF
40ZbJOj3vLeWp4U2iDiz,4,5XJc8NmM7JP4byHGNGQ9,nFKvVpJ146i5R955I9Gw,q5W07Lw677UAd22LEBs2taNG3yz1,5,G5j1tcbK6NP5Z0KU0Ry5
M1OEENCfJuH56GyoKEXD,5,DVhvy8x4RkF1e33R0LCW,W4PX7j5b9MoEUu6GWK5f,ys4Osac7BnWZcIGGzi9hnM8fVgn2,5,G6dfxIlbIGVVoAsmqwd9
uLFIJl8VWO0rVgoQhxy2,3,5XJc8NmM7JP4byHGNGQ9,ea9dhyQLpZQ2G52ewsxQ,AuaiKPtPrieEqxlZN83XyP2Y8wD2,5,G8zx3vxdXldMmEG4vO8E
zDw90nxsHwgsTMQCXpEn,5,5XJc8NmM7JP4byHGNGQ9,nFKvVpJ146i5R955I9Gw,yG4zHnlJaxeJznv3sH55MCx84mH3,5,GLJ0GC7SNZf51CgXeFZf
LVfUdrYr7cJBNynq9q6c,5,fgT0OfrgvOqwyNV5U9O4,dJLQFqRE7LEP58dmC0kg,ielRtq6SWeZf1kU9DqP4DCeCfKV2,5,GLnDDPynnisuveF34aeL
zDw90nxsHwgsTMQCXpEn,4,5XJc8NmM7JP4byHGNGQ9,UeMM115jpbX5PAghrQ2l,yG4zHnlJaxeJznv3sH55MCx84mH3,5,GMLSBidFVd6WvbmDm4z7
tdFNakoRWKzvSFsXz0XC,5,fgT0OfrgvOqwyNV5U9O4,GD7SxahJqxGRpWqRH8iq,W7QJ4HWLyhffbdw3juKGKdYRhcD3,5,GPrUXrtHaTEDQNEJ4YCh
m3fzd7GpEKqiv1mBn6LS,4,DVhvy8x4RkF1e33R0LCW,qkAEiYC1CwrtJEaiSg8H,NiLuzpp3tyOSBKmESh2IbX5IBbO2,5,GUMl4PqOQtoDQN4hvVJD
d8FVjiI3BNjxnHAwVTiH,1,5XJc8NmM7JP4byHGNGQ9,mYz0Mqyteqs1BmsKugKB,yqn9QTGanOcpss7OpY2iCsc0TJz2,5,GehwgWezs9L0CEWJditr
yliKdUSeavARrmYEmwSh,3,fgT0OfrgvOqwyNV5U9O4,bCi7K7b9RF3HFtGaGv6f,yx6gxxsmz9eA38igduymOqGUSei2,5,GrMGm7aZBTMkHdIDuxLw
L300tX62aTEqjOVuR6C3,1,5XJc8NmM7JP4byHGNGQ9,YhleN2IBPLeSghGnSCHB,19fvDTRL5DdAAGHUsLZrlQTFYSf1,5,GyIwtPr7qnoyYawW4mQF
590rF35J5HlBTCFjBDlw,5,fgT0OfrgvOqwyNV5U9O4,pxFSBrtM7QGMuzzgIKwK,KpxDdc6WKcRuFAR8lgsjaKeCrUh1,5,Gz1NCcIMk5dwXu7cvMvV
tPAVzcw1R2jSSUhh1UJN,1,5XJc8NmM7JP4byHGNGQ9,6901T0SL23FxB8ybMLrQ,CJOaMQXpnnSAV7b8veWcm0UN2Sh1,5,HBVHCNsWkHbjrYFIk62z
qEVjIWOV6VNkrVFMboQ2,1,5XJc8NmM7JP4byHGNGQ9,mYz0Mqyteqs1BmsKugKB,pO4QvLkDNcXx6KeFznIux0qpoSa2,5,HFfALLJsoTPVCcPBZ7Zm
lYB1aiu9QtFAnXM3KvKL,5,DVhvy8x4RkF1e33R0LCW,0d3J1fAK1tHCTQXaEZcj,HwquyzEz5iSKAgcC77j884Ar9q33,5,HHb6aApc9yyPjYx3f4L6
d8FVjiI3BNjxnHAwVTiH,4,5XJc8NmM7JP4byHGNGQ9,0qqs3JOxIiR0iZrIv9qK,yqn9QTGanOcpss7OpY2iCsc0TJz2,5,HHh2D0LRNq9qb26EPOJZ
Rp1OnzKSd4tNmUMfgOPj,5,5XJc8NmM7JP4byHGNGQ9,GUbuHjCEIT4PM5Sg6Sls,olY9c6XWEMUXp2rFeIoYxzF6I6h2,5,HLypkzni2DhQfc9rBJKF
d8FVjiI3BNjxnHAwVTiH,2,5XJc8NmM7JP4byHGNGQ9,EMUU0CLgWLAjsBSmkrTb,yqn9QTGanOcpss7OpY2iCsc0TJz2,5,HQtWbOXGMnaIdOvXki0x
bHbW6B5IqxIFFKPkKVtN,5,DVhvy8x4RkF1e33R0LCW,h2HDmviDM26TaNfxi18V,5zm7Ke3WR2UEvZ5vnTEHtX7hJHH2,5,HR9UabL9aiWVLKHBqPgF
bI7gPAF5nB9o6APqhTRP,5,fgT0OfrgvOqwyNV5U9O4,vo9JGcTR5kRlmGPMQesU,qmoyuPJBHugKI1d3kx7Ej4yTffH3,5,HTj5WEw64gWOqDOEW8Nf
0veIMS0uBJjKUJdB4J54,5,5XJc8NmM7JP4byHGNGQ9,ix0Z4AienURQUgKY1gdZ,P826jMa6MjX1bsbNvzrQwb5OBNq2,5,HUrs1F9F41QDBwNTDjMF
JtcxDLFHdRsOFy9wd31E,3,DVhvy8x4RkF1e33R0LCW,Kay1M1FvwSlfgs4G74xH,IFDm54DyLvVZ0WZSjt0zTxH47bo1,5,HWLqGaHFB4crNwq5S1Ih
LVfUdrYr7cJBNynq9q6c,2,fgT0OfrgvOqwyNV5U9O4,Ukut3gBcWVHwlAymona9,ielRtq6SWeZf1kU9DqP4DCeCfKV2,5,HWPwmDj1S9so1r0upvUv
cIS3ofGVsMYSBxK3nUwy,4,fgT0OfrgvOqwyNV5U9O4,u96Ae9CCRN0yts7OhWrO,QkGIxap4CjSntyzRB74NMcuQosb2,5,HXygrcIyMMW9AMUlOwWG
tPAVzcw1R2jSSUhh1UJN,4,5XJc8NmM7JP4byHGNGQ9,FC12z9Qpvu6s7KO5fCSz,CJOaMQXpnnSAV7b8veWcm0UN2Sh1,5,HYCV4HAiJFUFlRrdda58
UERX8lmUZV4w2ZmwKvOO,4,DVhvy8x4RkF1e33R0LCW,1CkTxvwSkJn88vz6WDOq,2nknZIdftuV5TpOVoh6Z7DHzIYQ2,5,HYOiBNg8EKklxlUQfe9F
aAs2bY0D9VgFp8k9VPae,3,fgT0OfrgvOqwyNV5U9O4,uEzFB1LflXKPqgiCDejK,gGKtZyFcdeSbaTBIPSIaFybQsAv1,5,HagJgCv4uabJZljopBAx
HREJHoA3y0C6cG2ObiHa,5,fgT0OfrgvOqwyNV5U9O4,WWVT46P7dfP9od7jn1Ew,YTayqLu4jVZcVUliuMmFEKolcmL2,5,HbIW2jSQcy8cOkiVpcpc
lYB1aiu9QtFAnXM3KvKL,1,DVhvy8x4RkF1e33R0LCW,RjWqOht44J23hkcVN7pu,HwquyzEz5iSKAgcC77j884Ar9q33,5,HcJ0qp2CpJRklJK7wTrq
M1OEENCfJuH56GyoKEXD,1,DVhvy8x4RkF1e33R0LCW,XWN7DBBrFzfNbSw7oRbg,ys4Osac7BnWZcIGGzi9hnM8fVgn2,5,HdCsa1pu53hpGRHV3W98
L300tX62aTEqjOVuR6C3,5,5XJc8NmM7JP4byHGNGQ9,UeMM115jpbX5PAghrQ2l,19fvDTRL5DdAAGHUsLZrlQTFYSf1,5,HjBZfjrGuQ9m5egOhFgx
SUmtDSKdSTIQjwh9hvGG,5,5XJc8NmM7JP4byHGNGQ9,ea9dhyQLpZQ2G52ewsxQ,GwDmDVX06ddXBgnnqFioMJizRTG3,5,HmSA4P8DFZj4CKIt5Slt
r045EQDtfhCrD41eZqVe,1,fgT0OfrgvOqwyNV5U9O4,3lnh0y3acMtuToCYj6gK,Eo1L2swIsxQA5Bz3eJQ8TcOvIvZ2,5,Hn6UGSBDrXYBmbP01u3c
7EFUIRUfUMAZjqS2m01m,3,fgT0OfrgvOqwyNV5U9O4,j2EBfmznYTQ5YD93XatQ,77sRBrDboIY4oHrsKXI8GufGweh1,5,HsVY8wzzkVWPutRNHh5R
qEVjIWOV6VNkrVFMboQ2,2,5XJc8NmM7JP4byHGNGQ9,nFKvVpJ146i5R955I9Gw,pO4QvLkDNcXx6KeFznIux0qpoSa2,5,HtHGEuBNX3JbuPUx9oPX
6nR0pQPzqYRYTVthfcBh,4,5XJc8NmM7JP4byHGNGQ9,nFKvVpJ146i5R955I9Gw,3pTW10nJTQNmWqGsUqgKZb5Lvzo2,5,HzqD1lWpCvUHJMAwHGST
16UBrIODZaABzKXTcbMY,3,5XJc8NmM7JP4byHGNGQ9,nFKvVpJ146i5R955I9Gw,jY4ss2m2WnTOddS1PT6CkaWC1SN2,5,I51EHRbWxP4oajKVi0eC
LQKedDozrk6KNiwrXVLG,3,fgT0OfrgvOqwyNV5U9O4,KSXrqEVm4gnQbcRou2cM,cJiBmQGfsObNWe8FOug2lkFNBtH3,5,I6vYsHyYIiwBI53zo7Oz
tdFNakoRWKzvSFsXz0XC,1,fgT0OfrgvOqwyNV5U9O4,NvNgPBNSiyRnVYq8hQK5,W7QJ4HWLyhffbdw3juKGKdYRhcD3,5,IBXCpsYE0AfFgo2JIldV
9QGk2zdiPYhoTSELBWTQ,2,5XJc8NmM7JP4byHGNGQ9,tcbdCLEBGwr1SUHvzDWq,W8kHAYChrHenfADfh4PzC3Z22v83,5,IBiSJEQkXfQMyFBZKOgA
qEVjIWOV6VNkrVFMboQ2,3,5XJc8NmM7JP4byHGNGQ9,iEPSx2FDRORW55Vtw7Ny,pO4QvLkDNcXx6KeFznIux0qpoSa2,5,IFB4bgJnxpBbhazr6cZl
98M4OHspKA2gUCr2COx6,2,DVhvy8x4RkF1e33R0LCW,HtlWuxuLoHCyt1ThyxMs,FABLneKSAa2gyINWqBt3,5,IFseRK7WX6Fi9UPRSPux
0OG2OKcS4HVVo9AYi3gr,2,fgT0OfrgvOqwyNV5U9O4,syF21kBnzfDUKQPLnHRt,vgBl61ybIqgrGxyeXQV8AKbiusd2,5,IRVEvAsgKU01MTlpC9WA
WlEq3P6P2IT2m6eUHh4h,3,5XJc8NmM7JP4byHGNGQ9,ydIGluJmvzSaAYwKqbS0,mNjQEuXtRBPN34tbi5Sv4j9Ijts2,5,IVhQ4xysL80cdU6cqZsd
rG6EjGRGjRxuCHXcEJot,4,fgT0OfrgvOqwyNV5U9O4,O8zellt0sTgDcsvmKlvX,ap0IoafYREWG1H56vJsZpn214dl1,5,IaLIVV5I8sb9FYVNH2Yy
WlEq3P6P2IT2m6eUHh4h,3,5XJc8NmM7JP4byHGNGQ9,ix0Z4AienURQUgKY1gdZ,mNjQEuXtRBPN34tbi5Sv4j9Ijts2,5,Ic65A0NP3UJfDAEDFylO
YJpgQS73O8t7eQzTtRGT,4,DVhvy8x4RkF1e33R0LCW,5qzYTpUjoAQfjBZ8okq8,ytiJ8UFoVLT6SqWyltSMQL1cTVE3,5,Icbn3uuEMJXcNNkKykUH
lYB1aiu9QtFAnXM3KvKL,5,DVhvy8x4RkF1e33R0LCW,XGJdR1sdAhPf8AVe3WI1,HwquyzEz5iSKAgcC77j884Ar9q33,5,IdSNEeVKBR7O8shRnUls
bHbW6B5IqxIFFKPkKVtN,1,DVhvy8x4RkF1e33R0LCW,0qZPvJTfyoxjDLrxhNUj,5zm7Ke3WR2UEvZ5vnTEHtX7hJHH2,5,IeELMdII93zcJrBQW4W0
9nhNNLm4GAPEQxpD2df4,2,5XJc8NmM7JP4byHGNGQ9,iEPSx2FDRORW55Vtw7Ny,uz3tYfOTpnR2x6gdygZOeO5pnTf1,5,IhFKUSVoeOMNeBcvA3LZ
9nhNNLm4GAPEQxpD2df4,3,5XJc8NmM7JP4byHGNGQ9,BxHSuB2c3ZbxttqYLJHm,uz3tYfOTpnR2x6gdygZOeO5pnTf1,5,Ilc4s3wpRil9NFAFuF7S
cIS3ofGVsMYSBxK3nUwy,3,fgT0OfrgvOqwyNV5U9O4,7rKuYSPRdEZ6mqY5gCHg,QkGIxap4CjSntyzRB74NMcuQosb2,5,IlkOz98jjGmQsWp35Vf1
DCuEW1vkM0g2LxOYwytT,1,fgT0OfrgvOqwyNV5U9O4,5vJO29HMhQFFkfjnhwHF,LDjIHEbH8PQPrm6kuikuQ41WeOz2,5,InGjf3xNZC5yB3mMm4vc
yliKdUSeavARrmYEmwSh,3,fgT0OfrgvOqwyNV5U9O4,RHTNwrLB6dD9GQKThMoi,yx6gxxsmz9eA38igduymOqGUSei2,5,IvFyR48wdqKO085SShmX
vaGPMUvNvYTekFdg7HgJ,1,DVhvy8x4RkF1e33R0LCW,bPTkYLj37nfvbHwiOky0,aedp4fqc6Rh0AFe68PyJQqlvNtA2,5,IvfEr4OJLePSwyU4jjjO
bHbW6B5IqxIFFKPkKVtN,2,DVhvy8x4RkF1e33R0LCW,Gd3mdJImFcrldGyhZWav,5zm7Ke3WR2UEvZ5vnTEHtX7hJHH2,5,IvkeOpfiam6CQAMyUv0Z
LVfUdrYr7cJBNynq9q6c,3,fgT0OfrgvOqwyNV5U9O4,j8E5gBXcKLvqsDExPIfr,ielRtq6SWeZf1kU9DqP4DCeCfKV2,5,J0E66xHFwXZUBnt2QY0E
bo4SF4kvhGP8M930yPFV,2,DVhvy8x4RkF1e33R0LCW,RZi1POJCM5Pg8ZriSMMC,Ilu1l56rhXR2ONBr8m6SjoJpvhD3,5,J2stcMblkvlmdYdyJRGX
HREJHoA3y0C6cG2ObiHa,1,fgT0OfrgvOqwyNV5U9O4,ap96cgzTSBGFpOkVRkwR,YTayqLu4jVZcVUliuMmFEKolcmL2,5,J3hBQzWaJ5SPpFSPY7cQ
HdoCWcCpyc6yG6cqE33C,2,DVhvy8x4RkF1e33R0LCW,A8Nk642hffXYOKUifpMm,dUvz3ipBwuVenMtbBNWmstL1lMO2,5,J4Xw7SHQzo2uH1DOHqOL
lYB1aiu9QtFAnXM3KvKL,4,DVhvy8x4RkF1e33R0LCW,QQH5FkLtpbjJslSVcyc5,HwquyzEz5iSKAgcC77j884Ar9q33,5,J5FSGGdA1RmzihOkJOXS
m3fzd7GpEKqiv1mBn6LS,1,DVhvy8x4RkF1e33R0LCW,wx1WLTkvBvp6cuQvIBRC,NiLuzpp3tyOSBKmESh2IbX5IBbO2,5,JBpZUTDjBygy0h8Vw10G
aAs2bY0D9VgFp8k9VPae,3,fgT0OfrgvOqwyNV5U9O4,bsdwSjhrHOzVKtw1lTKB,gGKtZyFcdeSbaTBIPSIaFybQsAv1,5,JDLyK26jsXrejJC3fFZv
Oeci1Q9AIXEGyYD56N9l,3,5XJc8NmM7JP4byHGNGQ9,BxHSuB2c3ZbxttqYLJHm,6rhLjWRPisapR6OlD05QNOOyXWH3,5,JHBVzZ2l0iXGmLZrOLBu
PnuKlvsbfOiTO5Qs6lCr,2,DVhvy8x4RkF1e33R0LCW,ID7zRHIxcOnCU5T0Zd2T,O8QVzBM7nvQPNnBJWMy6SKHDTNl1,5,JJSP4IkZSP1yR4jVAKYu
JAOSe8xJTWDxP2PzNVyL,3,fgT0OfrgvOqwyNV5U9O4,g1EReXStyDo2ujzmd85L,Yi0EU4aIUUOVfVSfTNoXj2mLwsO2,5,JJWzi0MVfn9c8h6CvZBF
qEVjIWOV6VNkrVFMboQ2,3,5XJc8NmM7JP4byHGNGQ9,RKvhCAmzgXxAeQ1G5MdY,pO4QvLkDNcXx6KeFznIux0qpoSa2,5,JKriXfa2WRINc9oJdGpq
lNsIOCSThcYYmPaHBkOX,3,fgT0OfrgvOqwyNV5U9O4,MupWGgFZ2zlZQ1xIXrjA,l4LQR7X3XMPC4FSNh5tpkKasthc2,5,JR5oUEpXHMSS2Bom4ovF
GrlzHnmDQKrHVksGzaL7,4,fgT0OfrgvOqwyNV5U9O4,q5xQTFdGgFsei2AVjQnf,S0QaAK5g5CZMxax3jgdCcBbCZSk1,5,JRQHm25pK0W4lB5tM676
LVfUdrYr7cJBNynq9q6c,4,fgT0OfrgvOqwyNV5U9O4,KSXrqEVm4gnQbcRou2cM,ielRtq6SWeZf1kU9DqP4DCeCfKV2,5,JSBZcT0OtMluHstiMGpW
Pp5bVauC0lIflNzv5bt3,4,5XJc8NmM7JP4byHGNGQ9,ea9dhyQLpZQ2G52ewsxQ,To8o4sNi9zVCTxcdiwLJB4HSjCI3,5,JSlJbOvWI0ybkToN5FCf
ZqFU4SNZTEjespP1Y2k5,2,DVhvy8x4RkF1e33R0LCW,uzYgRwlAprpvhGlIHPW7,1z82JCiGUgQfoRuoYaa1AlCnwcq2,5,JXvJFJDetnQ84hFSpsxB
LE1IswSRmVlxiKNdbhDD,4,5XJc8NmM7JP4byHGNGQ9,ydIGluJmvzSaAYwKqbS0,L6EGpTDDbCfn99kuuWvH1xUfRNp1,5,JaQvqBXL26808vmeiaCM
iHgpcmvvLBGOxfotyNeO,3,5XJc8NmM7JP4byHGNGQ9,YhleN2IBPLeSghGnSCHB,C5x6jCTdXofDiAKppGDZZe3Cxnw1,5,JayV0rYoZQgib0vcH5qu
uLFIJl8VWO0rVgoQhxy2,3,5XJc8NmM7JP4byHGNGQ9,7qjVHul8fNc3FZBtGhMf,AuaiKPtPrieEqxlZN83XyP2Y8wD2,5,JfwHGErQbGquGVnhhve3
hH8NtiCQB1BSoLifWCVt,1,fgT0OfrgvOqwyNV5U9O4,cJzoZ8XBopamfbQGSY2w,Tw4mjHo4yuOK9v7uCIYN39A2I4B2,5,JitOBL6EKe9Bw5yu3GVQ
YEmSBx2bBnehEa9qe2S1,3,DVhvy8x4RkF1e33R0LCW,RjWqOht44J23hkcVN7pu,ZmaM58fwdceFEtaBrRIqd3xvgWf2,5,JjOo5A8WvppMoIqcHQkr
0veIMS0uBJjKUJdB4J54,4,5XJc8NmM7JP4byHGNGQ9,BxHSuB2c3ZbxttqYLJHm,P826jMa6MjX1bsbNvzrQwb5OBNq2,5,Jw0EV2mj5W9N97i2W8ht
VpLZNw4FAqRZFVoxtErp,4,fgT0OfrgvOqwyNV5U9O4,TWy9oR3sJLPKB0et72UB,wStuiciHRnR2M2XiyNOOfTaDIo12,5,K2Ag5nXmnUG9LOzeTLSZ
ZqFU4SNZTEjespP1Y2k5,1,DVhvy8x4RkF1e33R0LCW,koClh6mviCTWnzFs7swz,1z82JCiGUgQfoRuoYaa1AlCnwcq2,5,K5m0qEPYEZAntsPx14sT
LE1IswSRmVlxiKNdbhDD,5,5XJc8NmM7JP4byHGNGQ9,dlijZFWEanM2nzm5VLQW,L6EGpTDDbCfn99kuuWvH1xUfRNp1,5,K7F5MciyOqj9ZnnSpHZ9
fajqhhyyZmQoTKE5KdfX,2,5XJc8NmM7JP4byHGNGQ9,7qjVHul8fNc3FZBtGhMf,G4Uj6rUFy4UJKySww6WwoNjMgl53,5,K8oG7D9fnIvgRqGtYSB0
vaGPMUvNvYTekFdg7HgJ,2,DVhvy8x4RkF1e33R0LCW,MSa531HP1yFOFm3KidTb,aedp4fqc6Rh0AFe68PyJQqlvNtA2,5,K99oLIiu18b32aWiG2N1
DCuEW1vkM0g2LxOYwytT,5,fgT0OfrgvOqwyNV5U9O4,VOaf6JoDlvXj4lXHhoXJ,LDjIHEbH8PQPrm6kuikuQ41WeOz2,5,K9CDDT9Hut0jNnVM0cs4
HREJHoA3y0C6cG2ObiHa,5,fgT0OfrgvOqwyNV5U9O4,MydRXROSwxiXSnzhRlBi,YTayqLu4jVZcVUliuMmFEKolcmL2,5,K9iAoy3S1MkGFgC1x0Xp
GrlzHnmDQKrHVksGzaL7,5,fgT0OfrgvOqwyNV5U9O4,XN8muNQZCImSXZPxedCd,S0QaAK5g5CZMxax3jgdCcBbCZSk1,5,KAb1aX1A9utXnRclM4lv
bHbW6B5IqxIFFKPkKVtN,2,DVhvy8x4RkF1e33R0LCW,d3SBYmRLA5JG1DOfJK7n,5zm7Ke3WR2UEvZ5vnTEHtX7hJHH2,5,KCVZmuUpAsFdddGWBJWz
6TD1jHLF5GZm7ygEAhhH,4,fgT0OfrgvOqwyNV5U9O4,kGnc8Sy3GzAC5YEzM289,Fof7REFL39O2LeeWIy65jWhP1Qq1,5,KD0SZsBDSi3vjYxWOty0
9NijZqZOOom8yZR2ab5H,4,DVhvy8x4RkF1e33R0LCW,wGkW9lDnKKm5xRBFnklp,pmnVqGMVZjfvYqMbx9CmqZxpUlv1,5,KFyF96BPj2GORRRcW364
ErDl9SlQghQX35wmK5AT,1,fgT0OfrgvOqwyNV5U9O4,L2z3AMplW1zAm6umALwi,D7mM3h1hPyXnjotQf93TgRLl6sC2,5,KGcl51disb7MjHHegp3D
HREJHoA3y0C6cG2ObiHa,1,fgT0OfrgvOqwyNV5U9O4,YJiuGvrh6U3lSnSv2Akr,YTayqLu4jVZcVUliuMmFEKolcmL2,5,KKMoAFcWmSFAPMJFqqcM
FX3Ep3rCOG0PZw4zGtXg,4,5XJc8NmM7JP4byHGNGQ9,lJy5tO7Bf1IjploRwmhV,Jfcaz13S2pNiR7XFtd7KB0W7miv1,5,KLSwW910HOjd5kzd0Sqa
bL9IqwqRODJYilqIMg4B,2,DVhvy8x4RkF1e33R0LCW,Gd3mdJImFcrldGyhZWav,MQYXfBhJB9XB9McxnPYl3na2ABA2,5,KMYqJ4JdAGABj7X7iQAI
rG6EjGRGjRxuCHXcEJot,4,fgT0OfrgvOqwyNV5U9O4,8MsAz9kD23UvlTZgmkvY,ap0IoafYREWG1H56vJsZpn214dl1,5,KMrdsb114CCQSd6rfClR
hq4qiSbNocL8dpo0w0Lp,3,5XJc8NmM7JP4byHGNGQ9,tcbdCLEBGwr1SUHvzDWq,qqO37uLDAocRnSeh27r6HEBYjiB3,5,KN5IF5INZlGD3UGad2KG
YEmSBx2bBnehEa9qe2S1,5,DVhvy8x4RkF1e33R0LCW,9FJoaAixlCHft7xDKkZe,ZmaM58fwdceFEtaBrRIqd3xvgWf2,5,KNa05QX95ZQrwk6ZauTE
fajqhhyyZmQoTKE5KdfX,1,5XJc8NmM7JP4byHGNGQ9,RKvhCAmzgXxAeQ1G5MdY,G4Uj6rUFy4UJKySww6WwoNjMgl53,5,KOSXO6AqqFrhDBrE15g7
AlAL7qJchFQw7ZWsJL8O,2,5XJc8NmM7JP4byHGNGQ9,dlijZFWEanM2nzm5VLQW,KH0Fj3Ku1WNtCAa5p8QvwgrHulh1,5,KOeCeMiGJEKWAJ8rnRcn
